Time,EVID,CSOID,ChID,Power_flow,SoC,Money,Temp,SoH
519,19,1,19,-7.2,0.58,-1.847304,21,97.52418797
521,19,1,19,-6.4,0.4,-1.642048,19.5,97.52418797
525,19,1,19,7.2,0.24,1.229256,16.5,97.52418797
527,19,1,19,7.2,0.42,1.229256,15.5,97.52418797
507,20,1,20,7.2,0.4,1.229256,16,97.46028298
510,20,1,20,7.2,0.58,1.229256,15.5,97.46028298
518,20,1,20,-7.2,0.76,-1.847304,22,97.46028298
520,20,1,20,-7.2,0.58,-1.847304,21,97.46028298
521,20,1,20,-7.2,0.4,-1.847304,19.5,97.46028298
523,20,1,20,0.8,0.22,0.136584,18,97.46028298
525,20,1,20,7.2,0.24,1.229256,16.5,97.46028298
526,20,1,20,7.2,0.42,1.229256,15.5,97.46028298
534,1,1,1,5.6,0.4,0.956088,15.5,97.397955
535,1,1,1,7.2,0.54,1.229256,15.5,97.397955
538,1,1,1,7.2,0.72,1.229256,17,97.397955
542,1,1,1,-7.2,0.9,-1.847304,22,97.397955
543,1,1,1,-7.2,0.72,-1.847304,21,97.397955
544,1,1,1,-7.2,0.54,-1.847304,21,97.397955
545,1,1,1,-7.2,0.36,-1.847304,19.5,97.397955
547,1,1,1,2.4,0.18,0.409752,18,97.397955
550,1,1,1,7.2,0.24,1.229256,15.5,97.397955
551,1,1,1,7.2,0.42,1.229256,15.5,97.397955
531,2,1,2,5.6,0.4,0.956088,16,97.33920268
534,2,1,2,7.2,0.54,1.229256,15.5,97.33920268
537,2,1,2,7.2,0.72,1.229256,15.5,97.33920268
542,2,1,2,-7.2,0.9,-1.847304,22,97.33920268
543,2,1,2,-7.2,0.72,-1.847304,21,97.33920268
544,2,1,2,-7.2,0.54,-1.847304,21,97.33920268
545,2,1,2,-7.2,0.36,-1.847304,19.5,97.33920268
547,2,1,2,2.4,0.18,0.409752,18,97.33920268
549,2,1,2,7.2,0.24,1.229256,16.5,97.33920268
551,2,1,2,7.2,0.42,1.229256,15.5,97.33920268
531,3,1,3,7.2,0.4,1.229256,16,97.2817699
534,3,1,3,7.2,0.58,1.229256,15.5,97.2817699
538,3,1,3,2.4,0.76,0.409752,17,97.2817699
542,3,1,3,-7.2,0.82,-1.847304,22,97.2817699
543,3,1,3,-7.2,0.64,-1.847304,21,97.2817699
544,3,1,3,-7.2,0.46,-1.847304,21,97.2817699
545,3,1,3,-7.2,0.28,-1.847304,19.5,97.2817699
547,3,1,3,7.2,0.1,1.229256,18,97.2817699
549,3,1,3,5.6,0.28,0.956088,16.5,97.2817699
551,3,1,3,7.2,0.42,1.229256,15.5,97.2817699
